"MB_CODE_2011","LGA_CODE_2011","LGA_NAME_2011","STATE_CODE_2011","STATE_NAME_2011","AREA_ALBERS_SQKM"
"80003450000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0485822
"80003460000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0398721
"80003470000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0318535
"80003480000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0327571
"80003490000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0684952
"80003500000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0792035
"80003510000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0542676
"80003520000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0523666
"80003530000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0685361
"80003540000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0279735
"80003551000","89399","Unincorporated ACT","8","Australian Capital Territory",0.531867
"80003552000","89399","Unincorporated ACT","8","Australian Capital Territory",0.185886
"80003553000","89399","Unincorporated ACT","8","Australian Capital Territory",0.291558
"80003561000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0230456
"80003562000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0262435
"80003563000","89399","Unincorporated ACT","8","Australian Capital Territory",0.057545
"80003564000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0246556
"80003566000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0171068
"80003570000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0313685
"80003580000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0339953
"80003590000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0336361
"80003600000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0355443
"80003610000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0125521
"80003620000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0395269
"80003630000","89399","Unincorporated ACT","8","Australian Capital Territory",0.058977
"80003640000","89399","Unincorporated ACT","8","Australian Capital Territory",0.070476
"80003650000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0188276
"80003660000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0164077
"80003670000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0288734
"80003680000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0265436
"80003690000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0609098
"80003700000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0760197
"80003710000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0387506
"80003720000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0520014
"80003730000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00359626
"80003740000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00639662
"80003750000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0294221
"80003760000","89399","Unincorporated ACT","8","Australian Capital Territory",0.041189
"80003770000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0125412
"80003780000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00451137
"80003790000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00572711
"80003801000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0355369
"80003802000","89399","Unincorporated ACT","8","Australian Capital Territory",0.019994
"80003810000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00760137
"80003830000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0149256
"80003840000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00515459
"80003850000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00883164
"80003870000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0125416
"80003880000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0299378
"80003890000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0617893
"80003900000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0371645
"80003910000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0265088
"80003920000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0125299
"80003930000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0472087
"80003940000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0197757
"80003951000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0132449
"80003952000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0260685
"80003970000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0474458
"80003981000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0326994
"80003982000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00904139
"80003983000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0378034
"80003990000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0353106
"80004000000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0311047
"80004010000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0318092
"80004020000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0610638
"80004030000","89399","Unincorporated ACT","8","Australian Capital Territory",0.01987
"80004040000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0111226
"80004050000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0674296
"80004060000","89399","Unincorporated ACT","8","Australian Capital Territory",0.934663
"80004070000","89399","Unincorporated ACT","8","Australian Capital Territory",0.238767
"80004080000","89399","Unincorporated ACT","8","Australian Capital Territory",0.285519
"80004091000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0849008
"80004092000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0149452
"80004093000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0495089
"80004094000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0556403
"80004095000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0843981
"80004096000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0484921
"80004097000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0167152
"80004100000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0249634
"80004111000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0964367
"80004112000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0195804
"80004113000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0126195
"80004114000","89399","Unincorporated ACT","8","Australian Capital Territory",0.026578
"80004120000","89399","Unincorporated ACT","8","Australian Capital Territory",1.63114
"80004130000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00764155
"80004140000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0423033
"80004150000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0493483
"80004160000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0110367
"80004171000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0607995
"80004173000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00982758
"80004174000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00376192
"80004175000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0137505
"80004176000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0124786
"80004177000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0107582
"80004190000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00560419
"80004210000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0312693
"80004220000","89399","Unincorporated ACT","8","Australian Capital Territory",0.022759
"80004230000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0383241
"80004241000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0156465
"80004242000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0186878
"80004250000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0178388
"80004260000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0165282
"80004270000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0254285
"80004280000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0425593
"80004290000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00535831
"80004300000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0161556
"80004310000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0760548
"80004320000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0414638
"80004330000","89399","Unincorporated ACT","8","Australian Capital Territory",0.164594
"80004340000","89399","Unincorporated ACT","8","Australian Capital Territory",0.027636
"80004350000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0200456
"80004360000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0591364
"80004370000","89399","Unincorporated ACT","8","Australian Capital Territory",0.026812
"80004380000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0371793
"80004390000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0159166
"80004400000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0554757
"80004410000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0373586
"80004420000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00769112
"80004430000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0331962
"80004440000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0125728
"80004450000","89399","Unincorporated ACT","8","Australian Capital Territory",0.011331
"80004460000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0206628
"80004480000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0149028
"80004500000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0129978
"80004510000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0110198
"80004520000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0320275
"80004530000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0473048
"80004540000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0180023
"80004551000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0971692
"80004552000","89399","Unincorporated ACT","8","Australian Capital Territory",0.056801
"80004560000","89399","Unincorporated ACT","8","Australian Capital Territory",0.045987
"80004570000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0166787
"80004580000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0265989
"80004590000","89399","Unincorporated ACT","8","Australian Capital Territory",0.394512
"80004601000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0377852
